Age,Gender,Weight (kg),Height (cm),Activity,Duration (minutes),Calories
58,Female,68,162,Running,75,833.0
30,Female,48,153,Running,85,666.4
44,Female,69,162,Swimming,15,120.75
57,Female,84,158,Swimming,85,833.0
48,Female,70,160,Swimming,40,326.67
18,Male,92,174,Yoga,75,287.5
54,Male,88,157,Running,70,1006.13
43,Female,48,183,Walking,85,238.0
55,Male,88,153,Swimming,40,410.67
31,Female,77,177,Yoga,85,272.71
19,Female,67,158,Running,70,766.03
43,Male,76,171,Yoga,60,190.0
29,Female,60,155,Yoga,15,37.5
49,Female,86,187,Swimming,40,401.33
18,Male,78,166,Walking,30,136.5
24,Male,82,182,Walking,20,95.67
29,Female,93,190,Walking,40,217.0
18,Male,63,182,Jump rope,65,839.48
19,Female,47,154,Jump rope,45,433.58
41,Male,59,160,Cycling,85,668.67
30,Female,70,154,Running,85,971.83
37,Male,91,185,Cycling,50,606.67
30,Male,62,155,Cycling,55,454.67
60,Female,70,157,Running,45,514.5
27,Female,49,161,Swimming,70,400.17
43,Male,86,176,Cycling,55,630.67
59,Male,70,159,Walking,20,81.67
27,Female,49,155,Running,20,160.07
32,Male,50,189,Swimming,50,291.67
25,Female,76,168,Swimming,85,753.67
51,Female,72,169,Swimming,25,210.0
21,Female,99,186,Jump rope,45,913.28
38,Male,48,185,Cycling,75,480.0
25,Female,51,179,Jump rope,30,313.65
42,Female,63,162,Walking,45,165.38
46,Female,96,162,Jump rope,80,1574.4
59,Male,82,179,Swimming,60,574.0
26,Female,85,153,Jump rope,40,697.0
46,Female,84,183,Swimming,55,539.0
53,Male,69,161,Walking,40,161.0
29,Male,67,164,Cycling,10,89.33
33,Male,48,172,Walking,90,252.0
27,Female,61,150,Jump rope,55,687.78
42,Male,51,188,Walking,30,89.25
20,Female,93,185,Running,90,1367.1
40,Male,45,158,Running,90,661.5
39,Female,45,158,Cycling,40,240.0
49,Male,71,182,Jump rope,25,363.88
60,Male,82,164,Walking,45,215.25
43,Female,61,180,Jump rope,30,375.15
19,Female,57,188,Jump rope,20,233.7
24,Female,86,151,Cycling,90,1032.0
44,Female,74,182,Walking,10,43.17
54,Male,53,167,Cycling,50,353.33
33,Male,74,167,Walking,25,107.92
55,Male,67,184,Yoga,30,83.75
44,Female,84,175,Jump rope,60,1033.2
47,Male,85,176,Walking,10,49.58
55,Female,94,171,Cycling,80,1002.67
60,Female,73,174,Cycling,85,827.33
27,Male,79,186,Jump rope,55,890.73
36,Male,53,185,Cycling,15,106.0
34,Male,85,170,Jump rope,40,697.0
57,Female,92,170,Cycling,30,368.0
56,Male,73,169,Walking,85,361.96
18,Male,78,172,Yoga,50,162.5
26,Female,100,180,Cycling,60,800.0
42,Male,81,176,Jump rope,55,913.27
33,Male,65,175,Walking,65,246.46
37,Male,92,160,Jump rope,20,377.2
25,Male,51,172,Jump rope,70,731.85
29,Female,45,167,Swimming,15,78.75
48,Male,56,173,Swimming,15,98.0
48,Male,58,176,Swimming,40,270.67
37,Female,99,162,Jump rope,25,507.38
42,Female,52,165,Walking,20,60.67
44,Male,65,190,Cycling,30,260.0
31,Female,86,178,Jump rope,55,969.65
31,Female,55,154,Cycling,70,513.33
18,Male,91,176,Cycling,25,303.33
51,Male,100,164,Jump rope,15,307.5
27,Female,85,186,Running,50,694.17
30,Female,75,189,Yoga,50,156.25
29,Male,46,170,Jump rope,40,377.2
60,Male,100,179,Cycling,25,333.33
57,Male,57,166,Jump rope,30,350.55
37,Male,88,190,Cycling,35,410.67
27,Male,79,179,Swimming,50,460.83
54,Male,46,156,Swimming,10,53.67
45,Female,86,168,Running,45,632.1
29,Male,85,159,Swimming,75,743.75
34,Female,70,174,Swimming,75,612.5
48,Female,54,182,Jump rope,45,498.15
46,Female,94,176,Yoga,55,215.42
49,Female,70,164,Swimming,15,122.5
53,Female,63,175,Running,70,720.3
20,Male,83,172,Running,90,1220.1
30,Female,78,160,Swimming,80,728.0
48,Female,60,155,Cycling,50,400.0
51,Female,84,178,Walking,55,269.5
19,Female,57,173,Walking,65,216.12
18,Male,47,165,Swimming,20,109.67
58,Female,55,173,Jump rope,10,112.75
25,Female,66,174,Jump rope,35,473.55
35,Female,81,175,Running,40,529.2
27,Female,81,160,Jump rope,60,996.3
48,Female,79,156,Walking,30,138.25
50,Male,80,185,Running,55,718.67
43,Male,93,163,Running,80,1215.2
20,Female,53,165,Jump rope,40,434.6
33,Female,97,150,Jump rope,10,198.85
48,Male,72,180,Swimming,20,168.0
60,Male,95,156,Yoga,85,336.46
48,Male,55,154,Swimming,20,128.33
21,Male,89,178,Jump rope,65,1185.92
42,Female,70,150,Jump rope,75,1076.25
59,Female,67,167,Jump rope,60,824.1
59,Female,94,184,Jump rope,20,385.4
44,Male,87,159,Running,25,355.25
46,Male,48,158,Cycling,30,192.0
21,Male,94,157,Yoga,30,117.5
53,Female,71,173,Swimming,35,289.92
38,Female,54,157,Walking,85,267.75
40,Female,72,166,Walking,50,210.0
51,Male,46,173,Cycling,25,153.33
20,Male,60,156,Jump rope,55,676.5
22,Male,96,167,Running,75,1176.0
42,Male,73,181,Yoga,30,91.25
25,Female,67,154,Yoga,40,111.67
20,Male,85,184,Swimming,65,644.58
35,Female,98,179,Running,30,480.2
19,Male,57,181,Yoga,50,118.75
21,Male,98,151,Jump rope,50,1004.5
35,Male,95,168,Walking,40,221.67
19,Male,62,170,Cycling,75,620.0
24,Female,57,183,Yoga,85,201.88
27,Male,55,171,Running,90,808.5
50,Male,78,177,Swimming,40,364.0
52,Female,62,184,Cycling,30,248.0
33,Male,56,163,Walking,80,261.33
56,Female,55,184,Running,35,314.42
38,Male,63,168,Yoga,20,52.5
43,Female,75,175,Swimming,15,131.25
37,Female,81,154,Swimming,35,330.75
52,Female,62,164,Walking,10,36.17
41,Female,96,179,Walking,15,84.0
53,Male,76,160,Swimming,60,532.0
37,Male,57,153,Jump rope,60,701.1
26,Male,72,174,Jump rope,40,590.4
25,Female,75,189,Running,55,673.75
50,Male,54,162,Running,20,176.4
32,Female,100,150,Cycling,75,1000.0
45,Female,58,183,Running,45,426.3
46,Female,77,173,Cycling,15,154.0
25,Male,60,168,Walking,85,297.5
28,Female,64,160,Jump rope,60,787.2
24,Male,76,172,Running,10,124.13
43,Male,90,176,Jump rope,20,369.0
33,Female,51,162,Running,10,83.3
44,Male,54,162,Jump rope,35,387.45
49,Female,80,161,Jump rope,55,902.0
40,Female,53,161,Jump rope,80,869.2
40,Male,98,166,Jump rope,35,703.15
27,Male,82,181,Walking,35,167.42
26,Male,54,176,Walking,30,94.5
45,Female,66,160,Yoga,75,206.25
22,Female,71,164,Cycling,65,615.33
60,Male,59,158,Yoga,85,208.96
53,Male,100,179,Running,45,735.0
58,Male,88,170,Swimming,75,770.0
36,Female,62,183,Running,90,911.4
59,Female,96,174,Swimming,90,1008.0
30,Female,56,152,Swimming,25,163.33
45,Female,51,170,Yoga,25,53.12
34,Female,60,166,Running,15,147.0
18,Male,89,151,Cycling,30,356.0
41,Female,61,187,Walking,25,88.96
38,Male,93,174,Walking,10,54.25
36,Female,57,176,Yoga,25,59.38
44,Male,59,183,Cycling,50,393.33
27,Female,69,170,Swimming,55,442.75
43,Male,79,190,Yoga,10,32.92
29,Female,64,187,Walking,70,261.33
33,Female,99,162,Swimming,45,519.75
60,Male,49,156,Swimming,65,371.58
33,Female,45,160,Cycling,70,420.0
51,Male,46,164,Yoga,90,172.5
35,Male,46,190,Running,20,150.27
49,Female,55,166,Jump rope,45,507.38
34,Male,94,164,Running,55,844.43
27,Male,73,161,Yoga,25,76.04
25,Female,92,156,Jump rope,10,188.6
37,Male,64,176,Jump rope,40,524.8
46,Female,88,153,Cycling,40,469.33
38,Male,99,173,Swimming,10,115.5
28,Female,90,180,Walking,70,367.5
44,Female,89,180,Cycling,55,652.67
60,Female,59,187,Jump rope,60,725.7
48,Male,84,188,Running,75,1029.0
33,Male,61,187,Walking,15,53.38
39,Female,55,185,Jump rope,10,112.75
59,Female,59,187,Cycling,75,590.0
25,Male,57,187,Running,10,93.1
59,Male,60,160,Running,85,833.0
54,Male,77,167,Walking,55,247.04
19,Male,62,176,Jump rope,85,1080.35
25,Male,77,162,Cycling,25,256.67
57,Female,57,165,Yoga,45,106.88
51,Male,72,170,Running,65,764.4
27,Female,54,181,Jump rope,70,774.9
46,Female,66,178,Running,10,107.8
49,Male,98,174,Walking,50,285.83
48,Male,91,179,Walking,30,159.25
50,Female,50,156,Walking,25,72.92
58,Female,83,178,Yoga,60,207.5
41,Male,69,187,Running,80,901.6
46,Male,85,184,Running,90,1249.5
24,Female,68,181,Running,10,111.07
56,Male,54,177,Cycling,90,648.0
19,Male,47,154,Swimming,85,466.08
44,Male,49,183,Running,30,240.1
56,Male,66,156,Yoga,20,55.0
24,Female,73,170,Jump rope,40,598.6
27,Male,90,183,Walking,45,236.25
45,Male,76,174,Yoga,65,205.83
32,Female,83,157,Yoga,15,51.88
46,Male,89,154,Running,45,654.15
21,Male,61,190,Running,25,249.08
22,Male,63,189,Yoga,80,210.0
30,Male,54,186,Yoga,65,146.25
33,Female,100,162,Yoga,70,291.67
29,Male,69,177,Walking,35,140.88
46,Male,74,165,Yoga,75,231.25
18,Female,47,178,Jump rope,40,385.4
52,Female,97,150,Walking,85,480.96
30,Male,94,161,Running,10,153.53
19,Female,77,178,Jump rope,75,1183.88
52,Female,70,151,Yoga,65,189.58
56,Female,69,156,Walking,85,342.12
40,Female,59,157,Cycling,45,354.0
37,Male,47,183,Swimming,70,383.83
40,Male,90,169,Running,35,514.5
31,Female,84,167,Swimming,80,784.0
19,Female,88,186,Running,35,503.07
35,Female,52,153,Jump rope,35,373.1
55,Male,90,156,Running,30,441.0
28,Female,78,179,Running,25,318.5
35,Male,97,153,Jump rope,40,795.4
34,Male,73,157,Cycling,60,584.0
29,Female,53,150,Running,55,476.12
29,Female,66,153,Jump rope,80,1082.4
58,Female,84,151,Walking,20,98.0
20,Female,47,177,Jump rope,20,192.7
37,Male,89,177,Walking,10,51.92
34,Female,56,157,Yoga,80,186.67
49,Male,65,190,Running,70,743.17
23,Male,62,158,Cycling,85,702.67
42,Female,97,177,Swimming,15,169.75
42,Female,83,190,Yoga,70,242.08
27,Male,53,183,Jump rope,70,760.55
23,Female,54,160,Running,65,573.3
30,Female,55,155,Running,25,224.58
26,Male,90,190,Cycling,90,1080.0
19,Male,95,152,Walking,75,415.62
55,Male,55,153,Walking,80,256.67
44,Female,65,152,Jump rope,25,333.12
55,Male,54,167,Walking,15,47.25
23,Female,89,169,Jump rope,45,821.03
52,Male,72,172,Yoga,40,120.0
49,Female,96,158,Jump rope,60,1180.8
57,Male,71,190,Yoga,50,147.92
39,Male,95,179,Yoga,20,79.17
24,Female,71,188,Swimming,55,455.58
25,Female,60,169,Swimming,85,595.0
21,Female,54,182,Yoga,35,78.75
28,Male,95,173,Running,75,1163.75
22,Male,64,182,Swimming,70,522.67
23,Female,65,169,Jump rope,70,932.75
41,Female,78,156,Cycling,60,624.0
22,Male,98,184,Swimming,80,914.67
32,Male,85,160,Jump rope,40,697.0
37,Male,92,184,Running,15,225.4
32,Male,78,184,Swimming,25,227.5
54,Male,78,152,Swimming,55,500.5
30,Male,78,162,Running,60,764.4
52,Male,85,163,Walking,55,272.71
24,Female,94,158,Running,35,537.37
52,Male,62,176,Walking,25,90.42
38,Female,95,164,Yoga,90,356.25
57,Male,55,169,Jump rope,70,789.25
53,Female,50,153,Running,35,285.83
31,Female,98,182,Jump rope,90,1808.1
24,Female,96,159,Jump rope,60,1180.8
49,Male,85,190,Swimming,30,297.5
34,Female,45,190,Swimming,40,210.0
30,Male,71,182,Cycling,40,378.67
50,Male,93,190,Yoga,30,116.25
34,Male,70,170,Jump rope,15,215.25
29,Male,90,155,Yoga,85,318.75
38,Female,68,166,Cycling,55,498.67
54,Male,68,171,Cycling,30,272.0
28,Female,59,163,Yoga,10,24.58
20,Male,93,185,Walking,10,54.25
50,Male,84,161,Jump rope,55,947.1
24,Female,61,181,Running,60,597.8
21,Male,54,158,Jump rope,90,996.3
35,Female,52,160,Cycling,10,69.33
28,Male,72,180,Swimming,70,588.0
45,Male,66,179,Jump rope,85,1150.05
32,Male,86,188,Cycling,85,974.67
50,Female,87,184,Cycling,45,522.0
58,Male,92,169,Walking,10,53.67
27,Male,72,183,Cycling,50,480.0
47,Male,47,167,Cycling,50,313.33
27,Male,79,166,Cycling,65,684.67
52,Male,55,175,Jump rope,85,958.38
51,Female,98,184,Swimming,50,571.67
42,Male,68,163,Cycling,65,589.33
39,Female,53,176,Running,85,735.82
28,Male,49,153,Running,65,520.22
40,Female,92,171,Swimming,20,214.67
27,Female,70,171,Cycling,40,373.33
34,Female,50,188,Walking,15,43.75
29,Male,90,189,Yoga,65,243.75
22,Male,49,159,Running,40,320.13
35,Female,59,167,Walking,50,172.08
20,Male,78,155,Cycling,20,208.0
24,Female,97,176,Running,80,1267.47
47,Male,64,155,Yoga,35,93.33
23,Female,96,189,Yoga,30,120.0
51,Male,79,166,Cycling,45,474.0
55,Male,67,184,Swimming,15,117.25
20,Male,70,161,Running,55,628.83
47,Female,72,174,Swimming,35,294.0
35,Female,65,176,Walking,75,284.38
20,Male,78,159,Cycling,60,624.0
55,Male,81,190,Walking,80,378.0
23,Male,89,173,Running,40,581.47
27,Male,86,177,Yoga,50,179.17
27,Male,70,161,Swimming,65,530.83
23,Female,63,167,Jump rope,40,516.6
50,Female,46,181,Walking,65,174.42
26,Female,63,160,Yoga,50,131.25
46,Male,83,175,Running,75,1016.75
40,Male,54,160,Running,30,264.6
36,Male,48,178,Running,65,509.6
21,Male,69,185,Cycling,20,184.0
47,Male,91,161,Cycling,45,546.0
30,Male,66,159,Jump rope,75,1014.75
46,Female,81,173,Jump rope,35,581.18
36,Female,81,189,Jump rope,25,415.13
60,Female,71,156,Cycling,90,852.0
22,Male,64,190,Swimming,35,261.33
33,Male,63,183,Cycling,10,84.0
31,Male,74,170,Running,10,120.87
18,Female,64,172,Walking,55,205.33
52,Female,69,151,Jump rope,70,990.15
53,Female,66,154,Cycling,50,440.0
28,Female,64,171,Yoga,55,146.67
38,Male,88,165,Swimming,45,462.0
58,Male,93,184,Yoga,45,174.38
60,Female,76,189,Swimming,70,620.67
55,Female,74,169,Swimming,30,259.0
52,Male,53,169,Walking,55,170.04
42,Female,50,184,Swimming,65,379.17
42,Female,51,183,Swimming,15,89.25
24,Female,52,166,Yoga,30,65.0
21,Male,58,184,Cycling,40,309.33
35,Male,51,153,Cycling,80,544.0
19,Female,85,178,Walking,10,49.58
22,Female,65,171,Swimming,25,189.58
41,Male,46,158,Jump rope,60,565.8
27,Male,57,183,Swimming,55,365.75
35,Male,93,175,Cycling,50,620.0
20,Male,70,181,Cycling,65,606.67
45,Male,51,167,Cycling,25,170.0
44,Female,62,152,Cycling,30,248.0
58,Female,61,172,Cycling,10,81.33
25,Male,56,157,Jump rope,15,172.2
54,Male,99,164,Jump rope,45,913.28
25,Female,83,174,Jump rope,65,1105.98
41,Female,95,161,Cycling,60,760.0
27,Male,71,190,Walking,35,144.96
31,Female,88,165,Walking,30,154.0
56,Male,46,179,Yoga,25,47.92
27,Female,51,152,Jump rope,20,209.1
46,Male,86,154,Running,45,632.1
45,Male,97,185,Cycling,45,582.0
45,Female,62,189,Jump rope,10,127.1
54,Male,59,190,Cycling,75,590.0
50,Male,97,175,Walking,50,282.92
44,Female,61,174,Yoga,60,152.5
41,Female,82,181,Running,55,736.63
33,Male,73,174,Walking,45,191.62
49,Female,82,167,Running,20,267.87
58,Male,61,158,Walking,45,160.12
38,Male,77,184,Swimming,45,404.25
49,Female,81,183,Swimming,30,283.5
42,Female,86,172,Swimming,70,702.33
45,Female,99,155,Swimming,80,924.0
33,Male,94,155,Cycling,50,626.67
55,Male,71,155,Swimming,45,372.75
39,Female,46,189,Swimming,25,134.17
23,Female,91,156,Cycling,50,606.67
54,Female,85,154,Running,80,1110.67
34,Female,82,190,Running,45,602.7
25,Female,91,160,Swimming,75,796.25
28,Male,73,150,Jump rope,45,673.43
29,Female,48,153,Yoga,30,60.0
41,Male,97,156,Swimming,55,622.42
21,Male,78,163,Swimming,85,773.5
30,Female,100,190,Running,50,816.67
46,Male,52,182,Walking,90,273.0
56,Female,71,178,Walking,90,372.75
51,Male,61,169,Cycling,15,122.0
59,Male,70,190,Yoga,70,204.17
36,Male,90,182,Cycling,75,900.0
52,Male,85,190,Yoga,30,106.25
36,Female,64,165,Cycling,15,128.0
60,Male,52,156,Running,70,594.53
31,Male,51,178,Cycling,65,442.0
26,Male,65,185,Yoga,75,203.12
34,Female,50,180,Walking,70,204.17
28,Female,87,162,Walking,20,101.5
47,Female,67,180,Running,70,766.03
58,Male,60,171,Jump rope,35,430.5
42,Female,66,151,Swimming,55,423.5
39,Female,69,168,Swimming,75,603.75
45,Male,78,156,Jump rope,35,559.65
52,Male,46,186,Running,90,676.2
47,Female,71,154,Cycling,80,757.33
40,Female,79,175,Swimming,25,230.42
32,Male,75,185,Running,65,796.25
59,Female,76,159,Cycling,65,658.67
43,Male,89,168,Swimming,70,726.83
51,Female,90,151,Walking,50,262.5
24,Male,50,152,Running,60,490.0
60,Female,83,183,Running,85,1152.32
34,Female,58,163,Yoga,30,72.5
31,Female,76,174,Yoga,20,63.33
53,Male,57,164,Cycling,25,190.0
27,Female,55,157,Swimming,20,128.33
34,Male,57,161,Running,90,837.9
32,Male,94,169,Cycling,20,250.67
48,Female,71,180,Cycling,60,568.0
37,Female,69,166,Jump rope,20,282.9
19,Female,85,156,Jump rope,85,1481.12
18,Female,57,159,Cycling,55,418.0
30,Female,67,154,Jump rope,85,1167.48
43,Female,75,181,Swimming,60,525.0
54,Female,67,168,Running,50,547.17
56,Male,84,158,Walking,30,147.0
58,Female,60,157,Walking,10,35.0
31,Female,57,158,Walking,85,282.62
55,Female,84,164,Yoga,90,315.0
37,Female,72,188,Jump rope,15,221.4
50,Female,96,179,Jump rope,90,1771.2
34,Male,73,179,Cycling,25,243.33
33,Male,56,168,Walking,75,245.0
21,Male,76,175,Swimming,10,88.67
40,Female,47,175,Walking,20,54.83
35,Female,61,170,Swimming,75,533.75
31,Male,70,150,Swimming,75,612.5
25,Female,99,163,Running,65,1051.05
22,Female,93,189,Jump rope,90,1715.85
21,Male,78,152,Swimming,80,728.0
30,Female,57,151,Walking,25,83.12
60,Male,83,174,Cycling,70,774.67
32,Male,45,188,Running,20,147.0
19,Female,46,183,Walking,90,241.5
24,Female,90,170,Jump rope,80,1476.0
36,Male,94,159,Yoga,30,117.5
50,Male,92,159,Jump rope,30,565.8
21,Male,78,180,Swimming,45,409.5
21,Male,49,174,Cycling,30,196.0
60,Female,45,150,Jump rope,60,553.5
35,Female,80,160,Cycling,70,746.67
21,Male,95,173,Running,80,1241.33
46,Male,58,170,Yoga,35,84.58
42,Male,64,158,Swimming,85,634.67
33,Female,55,183,Yoga,35,80.21
49,Male,64,167,Swimming,50,373.33
24,Male,84,188,Walking,65,318.5
54,Male,98,150,Cycling,90,1176.0
57,Male,60,153,Running,80,784.0
25,Female,86,153,Yoga,75,268.75
46,Female,70,152,Cycling,20,186.67
48,Male,59,151,Running,85,819.12
43,Male,66,172,Walking,15,57.75
30,Male,72,173,Yoga,85,255.0
53,Female,48,178,Yoga,25,50.0
60,Male,62,166,Running,50,506.33
50,Male,80,179,Running,85,1110.67
51,Male,61,181,Cycling,40,325.33
19,Female,70,176,Running,75,857.5
50,Female,70,185,Swimming,40,326.67
30,Male,48,181,Walking,15,42.0
47,Female,99,162,Running,55,889.35
54,Female,76,163,Running,70,868.93
41,Female,78,185,Yoga,30,97.5
37,Female,83,180,Running,85,1152.32
51,Female,48,153,Running,35,274.4
42,Male,80,179,Swimming,75,700.0
51,Male,64,156,Yoga,80,213.33
28,Female,84,156,Running,55,754.6
27,Male,90,166,Cycling,25,300.0
46,Female,60,152,Jump rope,90,1107.0
25,Male,73,172,Walking,80,340.67
18,Female,66,187,Swimming,75,577.5
19,Female,96,182,Running,60,940.8
28,Female,75,179,Yoga,90,281.25
39,Female,92,172,Yoga,50,191.67
33,Male,56,163,Running,80,731.73
33,Male,57,157,Running,15,139.65
36,Female,50,155,Swimming,90,525.0
44,Female,67,153,Running,15,164.15
40,Male,88,167,Jump rope,80,1443.2
36,Male,87,153,Cycling,30,348.0
42,Male,45,173,Cycling,65,390.0
19,Female,87,157,Yoga,90,326.25
40,Female,96,189,Running,30,470.4
45,Male,87,174,Swimming,50,507.5
33,Male,77,186,Walking,40,179.67
37,Female,57,185,Yoga,20,47.5
24,Male,70,163,Running,25,285.83
19,Male,90,161,Walking,60,315.0
26,Female,50,165,Cycling,60,400.0
28,Male,51,151,Yoga,45,95.62
26,Male,55,173,Jump rope,90,1014.75
25,Female,81,160,Walking,25,118.12
28,Female,80,190,Jump rope,50,820.0
60,Female,93,158,Jump rope,35,667.28
36,Male,85,158,Walking,90,446.25
60,Female,54,172,Swimming,30,189.0
56,Male,86,157,Walking,90,451.5
39,Female,70,155,Cycling,25,233.33
29,Male,67,176,Walking,10,39.08
29,Female,47,156,Jump rope,80,770.8
50,Male,87,186,Jump rope,85,1515.98
26,Female,50,165,Running,20,163.33
19,Female,87,186,Running,60,852.6
44,Female,85,172,Swimming,35,347.08
59,Male,75,189,Swimming,55,481.25
33,Female,65,157,Swimming,85,644.58
28,Male,94,189,Yoga,65,254.58
36,Female,99,153,Yoga,90,371.25
29,Female,84,190,Cycling,70,784.0
28,Female,50,170,Yoga,60,125.0
60,Male,45,180,Cycling,25,150.0
57,Male,66,176,Walking,85,327.25
41,Male,70,174,Jump rope,50,717.5
43,Male,88,159,Walking,25,128.33
35,Male,68,184,Cycling,90,816.0
19,Male,85,152,Cycling,10,113.33
50,Female,97,150,Swimming,45,509.25
41,Male,93,184,Running,85,1291.15
25,Female,65,158,Yoga,40,108.33
35,Male,59,157,Swimming,15,103.25
39,Male,97,154,Walking,15,84.88
48,Male,95,166,Walking,45,249.38
21,Female,76,162,Jump rope,85,1324.3
35,Male,94,163,Cycling,10,125.33
38,Male,60,180,Running,30,294.0
52,Male,77,151,Cycling,35,359.33
28,Male,93,173,Walking,85,461.12
60,Male,86,165,Yoga,80,286.67
37,Male,95,168,Jump rope,10,194.75
37,Female,75,172,Cycling,55,550.0
57,Male,76,150,Walking,40,177.33
25,Male,63,188,Jump rope,55,710.33
32,Female,70,175,Yoga,15,43.75
40,Female,57,167,Cycling,45,342.0
28,Male,70,168,Swimming,30,245.0
44,Male,60,160,Swimming,10,70.0
35,Male,96,181,Cycling,40,512.0
40,Female,49,179,Swimming,80,457.33
55,Male,51,188,Jump rope,90,940.95
34,Male,47,163,Walking,25,68.54
49,Male,88,172,Walking,20,102.67
33,Female,71,187,Running,35,405.88
27,Male,47,168,Swimming,70,383.83
30,Female,97,150,Yoga,25,101.04
39,Female,75,157,Swimming,55,481.25
36,Female,51,165,Cycling,75,510.0
57,Female,96,175,Yoga,80,320.0
41,Male,55,171,Running,90,808.5
52,Male,78,162,Cycling,70,728.0
28,Male,53,164,Jump rope,20,217.3
20,Male,88,150,Running,55,790.53
42,Male,87,184,Cycling,85,986.0
52,Female,98,183,Walking,90,514.5
18,Female,96,153,Swimming,45,504.0
45,Male,86,154,Yoga,85,304.58
60,Male,58,154,Yoga,70,169.17
57,Male,55,176,Yoga,45,103.12
30,Male,57,167,Running,45,418.95
35,Male,97,188,Cycling,35,452.67
24,Male,79,181,Swimming,10,92.17
21,Male,54,185,Walking,10,31.5
20,Female,61,169,Cycling,70,569.33
26,Male,69,168,Swimming,55,442.75
57,Female,77,170,Walking,50,224.58
56,Female,99,183,Running,20,323.4
22,Male,52,188,Walking,85,257.83
25,Female,58,166,Jump rope,85,1010.65
50,Female,90,163,Jump rope,10,184.5
59,Male,49,150,Yoga,20,40.83
50,Female,62,162,Jump rope,25,317.75
23,Male,47,171,Swimming,60,329.0
18,Male,87,151,Cycling,25,290.0
35,Male,94,187,Jump rope,45,867.15
47,Male,78,163,Yoga,80,260.0
24,Male,47,190,Yoga,30,58.75
26,Male,60,163,Running,40,392.0
33,Male,58,154,Cycling,25,193.33
60,Male,79,186,Walking,45,207.38
59,Male,69,160,Swimming,25,201.25
26,Female,60,163,Walking,55,192.5
42,Male,100,166,Cycling,90,1200.0
40,Male,100,157,Swimming,55,641.67
26,Female,95,163,Jump rope,80,1558.0
32,Female,89,163,Cycling,30,356.0
50,Male,58,159,Yoga,30,72.5
23,Female,64,182,Yoga,85,226.67
25,Male,73,153,Yoga,25,76.04
30,Male,51,189,Running,80,666.4
44,Male,90,169,Jump rope,60,1107.0
40,Male,61,189,Yoga,15,38.12
42,Male,91,156,Walking,25,132.71
56,Male,93,150,Cycling,60,744.0
46,Female,79,186,Jump rope,75,1214.62
24,Female,78,150,Swimming,90,819.0
36,Male,79,169,Yoga,70,230.42
24,Male,69,155,Swimming,50,402.5
36,Male,52,165,Walking,60,182.0
28,Female,72,174,Cycling,85,816.0
54,Female,73,175,Running,15,178.85
30,Female,93,177,Jump rope,60,1143.9
57,Male,62,170,Walking,65,235.08
44,Male,50,182,Cycling,40,266.67
55,Male,50,154,Swimming,70,408.33
19,Male,92,168,Running,35,525.93
19,Male,52,160,Cycling,45,312.0
54,Female,83,182,Cycling,15,166.0
19,Female,58,189,Swimming,50,338.33
38,Male,73,183,Jump rope,30,448.95
18,Male,47,164,Yoga,10,19.58
27,Female,59,155,Yoga,60,147.5
24,Female,45,179,Yoga,85,159.38
59,Male,88,182,Yoga,85,311.67
52,Female,77,157,Swimming,85,763.58
50,Male,53,184,Walking,40,123.67
56,Female,98,169,Swimming,25,285.83
36,Female,60,153,Cycling,10,80.0
55,Male,45,151,Yoga,40,75.0
30,Male,46,172,Swimming,15,80.5
51,Male,100,162,Cycling,90,1200.0
28,Female,58,163,Cycling,15,116.0
33,Female,86,185,Swimming,30,301.0
25,Male,92,166,Walking,35,187.83
59,Female,65,169,Running,80,849.33
37,Male,83,172,Cycling,35,387.33
19,Male,74,182,Jump rope,40,606.8
57,Female,72,161,Walking,40,168.0
56,Male,52,153,Cycling,85,589.33
43,Female,79,175,Yoga,10,32.92
28,Female,51,187,Cycling,80,544.0
40,Female,98,157,Swimming,10,114.33
47,Female,92,182,Walking,30,161.0
52,Male,97,154,Walking,25,141.46
54,Male,49,177,Running,55,440.18
52,Female,51,169,Swimming,25,148.75
36,Male,80,188,Running,15,196.0
46,Female,69,170,Yoga,55,158.12
49,Female,46,182,Walking,50,134.17
36,Male,97,187,Walking,30,169.75
18,Male,47,163,Running,35,268.68
59,Female,65,165,Yoga,60,162.5
44,Male,71,182,Running,40,463.87
40,Male,81,159,Running,75,992.25
48,Female,52,169,Running,25,212.33
42,Female,68,172,Jump rope,40,557.6
38,Male,98,164,Swimming,25,285.83
28,Female,60,162,Walking,35,122.5
55,Female,46,161,Swimming,45,241.5
18,Female,69,182,Cycling,85,782.0
51,Male,54,189,Walking,50,157.5
55,Female,90,178,Yoga,25,93.75
29,Male,99,184,Jump rope,85,1725.08
23,Male,86,160,Yoga,60,215.0
51,Male,73,178,Jump rope,20,299.3
30,Female,54,181,Swimming,35,220.5
33,Female,97,154,Running,20,316.87
40,Female,60,168,Swimming,50,350.0
54,Male,100,161,Swimming,30,350.0
29,Female,74,176,Jump rope,85,1289.45
55,Female,56,165,Cycling,30,224.0
36,Male,81,154,Yoga,10,33.75
25,Male,95,160,Walking,50,277.08
46,Male,88,171,Cycling,55,645.33
49,Male,56,158,Jump rope,50,574.0
41,Male,62,181,Swimming,80,578.67
60,Male,57,164,Cycling,75,570.0
41,Male,55,170,Walking,65,208.54
24,Male,86,151,Running,65,913.03
30,Female,77,174,Running,65,817.48
33,Male,93,151,Running,25,379.75
